1.183965437067371,-1.1098906505540291,0.0,0.0,0.0,0.9660376362315799,0.2584014036031963
-1.1504452635056914,1.2948300085156608,0.0,0.0,0.0,0.951272757979715,0.30835067686915596
-2.5201395891490668,2.046884402500008,0.0,0.0,0.0,0.9966676586475169,0.08156946859013325
-3.4878171264270477,1.9366857194242795,0.0,0.0,0.0,0.9170670371078686,-0.39873305537689663
-4.17627618055496,0.6347011544679009,0.0,0.0,0.0,0.8225748217803093,-0.5686568935422239
-3.7911582685926026,-0.8073895139055316,0.0,0.0,0.0,-0.20769349787224334,0.9781939536419106
-1.4891643246211643,-1.4632042987624354,0.0,0.0,0.0,0.03394366003594951,0.9994237479384629
-0.6032720838514876,-1.378664987864742,0.0,0.0,0.0,0.05978057168862222,0.998211542333879
0.5245522813942431,-1.2148018430681664,0.0,0.0,0.0,0.04524894363368681,0.9989757419977902
1.770745813079043,-1.2523744818613864,0.0,0.0,0.0,-0.13364361156240134,0.9910294572254441
