99.219,-32.711,0,0,0,0,1,0,3
91.358,-32.710,0,0,0,0,1,0,3
82.921,-33.211,0,0,0,0,1,0,3
74.499,-32.750,0,0,0,0,1,0,3
66.146,-32.999,0,0,0,0,1,0,3
62.154,-33.331,0,0,0,0,1,0,3
58.371,-34.909,0,0,0,0,1,0,3
52.746,-35.239,0,0,0,0,1,0,3
44.335,-35.660,0,0,0,0,1,0,3
37.916,-35.860,0,0,0,0,1,0,3
31.506,-36.094,0,0,0,0,1,0,3
27.457,-36.249,0,0,0,0,1,0,3
23.376,-36.651,0,0,0,0,1,0,3
19.363,-36.760,0,0,0,0,1,0,3
15.295,-37.047,0,0,0,0,1,0,3
11.284,-37.164,0,0,0,0,1,0,3
7.144,-37.619,0,0,0,0,1,0,3
3.109,-37.669,0,0,0,0,1,0,3
-0.922,-37.760,0,0,0,0,1,0,3
-4.775,-38.333,0,0,0,0,1,0,3
-8.320,-40.257,0,0,0,0,1,0,3
-12.281,-40.449,0,0,0,0,1,0,3
-16.278,-41.007,0,0,0,0,1,0,3
-20.096,-40.944,0,0,0,0,1,0,3
-24.105,-40.660,0,0,0,0,1,0,3
-28.125,-40.744,0,0,0,0,1,0,3
-32.135,-40.989,0,0,0,0,1,0,3
-36.158,-41.316,0,0,0,0,1,0,3
-40.188,-41.323,0,0,0,0,1,0,3
-44.198,-40.894,0,0,0,0,1,0,3
-48.287,-41.037,0,0,0,0,1,0,3
-52.361,-41.313,0,0,0,0,1,0,3
-56.435,-41.286,0,0,0,0,1,0,3
-64.321,-41.484,0,0,0,0,1,0,3
-69.444,-42.187,0,0,0,0,1,0,3
-73.458,-42.413,0,0,0,0,1,0,3
-77.318,-42.436,0,0,0,0,1,0,3
-78.687,-42.239,0,0,0,0,1,0,3
-81.274,-42.206,0,0,0,0,1,0,3
-82.534,-42.268,0,0,0,0,1,0,3
-84.435,-40.875,0,0,0,0,1,0,3
-84.925,-40.847,0,0,0,0,1,0,3
-85.557,-37.215,0,0,0,0,1,0,3
-85.776,-33.699,0,0,0,0,1,0,3
-85.909,-29.909,0,0,0,0,1,0,3
-86.596,-26.027,0,0,0,0,1,0,3
-86.469,-23.355,0,0,0,0,1,0,3
-84.704,-20.556,0,0,0,0,1,0,3
-81.936,-16.948,0,0,0,0,1,0,3
-77.634,-16.805,0,0,0,0,1,0,3
-73.514,-17.475,0,0,0,0,1,0,3
-69.539,-17.417,0,0,0,0,1,0,3
-65.963,-17.315,0,0,0,0,1,0,3
-61.241,-17.096,0,0,0,0,1,0,3
-57.188,-17.039,0,0,0,0,1,0,3
-53.114,-16.974,0,0,0,0,1,0,3
-49.053,-16.926,0,0,0,0,1,0,3
-45.112,-16.796,0,0,0,0,1,0,3
-41.021,-16.561,0,0,0,0,1,0,3
-37.025,-16.361,0,0,0,0,1,0,3
-32.987,-16.402,0,0,0,0,1,0,3
-28.978,-16.063,0,0,0,0,1,0,3
-24.947,-16.025,0,0,0,0,1,0,3
-20.964,-15.464,0,0,0,0,1,0,3
-16.869,-15.455,0,0,0,0,1,0,3
-12.850,-15.257,0,0,0,0,1,0,3
-8.839,-15.299,0,0,0,0,1,0,3
-4.843,-15.967,0,0,0,0,1,0,3
-3.715,-15.801,0,0,0,0,1,0,3
-2.812,-15.745,0,0,0,0,1,0,3
0.648,-15.682,0,0,0,0,1,0,3
4.743,-15.656,0,0,0,0,1,0,3
8.826,-15.669,0,0,0,0,1,0,3
12.830,-15.598,0,0,0,0,1,0,3
16.948,-15.618,0,0,0,0,1,0,3
20.984,-15.600,0,0,0,0,1,0,3
25.084,-15.434,0,0,0,0,1,0,3
29.125,-15.470,0,0,0,0,1,0,3
33.141,-15.347,0,0,0,0,1,0,3
37.198,-15.252,0,0,0,0,1,0,3
41.347,-15.293,0,0,0,0,1,0,3
44.979,-15.238,0,0,0,0,1,0,3
45.262,-15.226,0,0,0,0,1,0,3
45.367,-13.742,0,0,0,0,1,0,3
50.252,-15.988,0,0,0,0,1,0,3
54.495,-15.448,0,0,0,0,1,0,3
58.510,-15.025,0,0,0,0,1,0,3
60.535,-15.093,0,0,0,0,1,0,3
60.528,-15.105,0,0,0,0,1,0,3
60.526,-15.094,0,0,0,0,1,0,3
60.529,-15.117,0,0,0,0,1,0,3
60.522,-15.062,0,0,0,0,1,0,3
60.527,-15.084,0,0,0,0,1,0,3
60.513,-15.063,0,0,0,0,1,0,3
60.522,-15.062,0,0,0,0,1,0,3
61.836,-15.168,0,0,0,0,1,0,3
65.039,-14.944,0,0,0,0,1,0,3
65.194,-15.002,0,0,0,0,1,0,3
65.208,-14.140,0,0,0,0,1,0,3
65.210,-14.184,0,0,0,0,1,0,3
65.821,-14.444,0,0,0,0,1,0,3
65.936,-12.364,0,0,0,0,1,0,3
65.626,-7.905,0,0,0,0,1,0,3
65.370,-4.957,0,0,0,0,1,0,3
64.919,-3.394,0,0,0,0,1,0,3
64.742,-3.442,0,0,0,0,1,0,3
64.814,-3.315,0,0,0,0,1,0,3
66.241,-1.767,0,0,0,0,1,0,3
67.432,1.866,0,0,0,0,1,0,3
67.774,5.777,0,0,0,0,1,0,3
67.983,9.738,0,0,0,0,1,0,3
67.547,13.731,0,0,0,0,1,0,3
70.568,16.225,0,0,0,0,1,0,3
74.265,17.970,0,0,0,0,1,0,3
77.040,20.563,0,0,0,0,1,0,3
74.768,23.495,0,0,0,0,1,0,3
72.383,26.800,0,0,0,0,1,0,3
70.046,30.165,0,0,0,0,1,0,3
68.022,33.644,0,0,0,0,1,0,3
67.195,37.645,0,0,0,0,1,0,3
66.990,41.611,0,0,0,0,1,0,3
66.764,45.658,0,0,0,0,1,0,3
66.909,49.675,0,0,0,0,1,0,3
68.151,53.549,0,0,0,0,1,0,3
68.662,57.466,0,0,0,0,1,0,3
68.764,61.571,0,0,0,0,1,0,3
68.585,65.571,0,0,0,0,1,0,3
66.757,68.287,0,0,0,0,1,0,3
61.519,68.967,0,0,0,0,1,0,3
53.318,69.792,0,0,0,0,1,0,3
49.450,70.387,0,0,0,0,1,0,3
42.234,69.557,0,0,0,0,1,0,3
34.774,69.371,0,0,0,0,1,0,3
26.341,69.472,0,0,0,0,1,0,3
18.498,69.080,0,0,0,0,1,0,3
10.172,69.101,0,0,0,0,1,0,3
1.790,69.421,0,0,0,0,1,0,3
-6.531,69.237,0,0,0,0,1,0,3
-14.608,68.842,0,0,0,0,1,0,3
-18.538,69.193,0,0,0,0,1,0,3
-22.549,69.183,0,0,0,0,1,0,3
-26.551,69.043,0,0,0,0,1,0,3
-30.589,68.884,0,0,0,0,1,0,3
-34.644,69.069,0,0,0,0,1,0,3
-38.627,69.346,0,0,0,0,1,0,3
-42.596,69.512,0,0,0,0,1,0,3
-46.581,69.105,0,0,0,0,1,0,3
-50.599,69.333,0,0,0,0,1,0,3
-54.658,69.338,0,0,0,0,1,0,3
-58.672,68.890,0,0,0,0,1,0,3
-62.744,68.915,0,0,0,0,1,0,3
-66.759,69.105,0,0,0,0,1,0,3
-70.782,69.165,0,0,0,0,1,0,3
-74.809,69.115,0,0,0,0,1,0,3
-78.870,68.945,0,0,0,0,1,0,3
-82.889,68.923,0,0,0,0,1,0,3
-86.936,68.817,0,0,0,0,1,0,3
-91.484,68.915,0,0,0,0,1,0,3
-99.922,68.794,0,0,0,0,1,0,3
-108.355,68.821,0,0,0,0,1,0,3
-116.799,68.912,0,0,0,0,1,0,3
-125.305,68.759,0,0,0,0,1,0,3
-133.320,68.981,0,0,0,0,1,0,3
-137.352,68.851,0,0,0,0,1,0,3
-141.384,68.707,0,0,0,0,1,0,3
-145.271,69.668,0,0,0,0,1,0,3
-146.490,73.486,0,0,0,0,1,0,3
-147.055,77.341,0,0,0,0,1,0,3
-147.549,81.123,0,0,0,0,1,0,3
-147.636,85.234,0,0,0,0,1,0,3
-147.829,89.336,0,0,0,0,1,0,3
-147.888,93.402,0,0,0,0,1,0,3
-148.070,97.477,0,0,0,0,1,0,3
-148.275,101.571,0,0,0,0,1,0,3
-148.413,105.674,0,0,0,0,1,0,3
-148.475,109.781,0,0,0,0,1,0,3
-148.357,113.788,0,0,0,0,1,0,3
-148.860,117.868,0,0,0,0,1,0,3
-149.460,121.832,0,0,0,0,1,0,3
-150.170,125.812,0,0,0,0,1,0,3
-150.826,129.769,0,0,0,0,1,0,3
-151.290,133.763,0,0,0,0,1,0,3
-151.665,136.758,0,0,0,0,1,0,3
-151.733,137.611,0,0,0,0,1,0,3
-152.071,141.624,0,0,0,0,1,0,3
-152.188,145.620,0,0,0,0,1,0,3
-152.345,149.741,0,0,0,0,1,0,3
-152.345,153.773,0,0,0,0,1,0,3
-152.091,157.825,0,0,0,0,1,0,3
-151.770,161.846,0,0,0,0,1,0,3
-151.530,165.860,0,0,0,0,1,0,3
-151.316,169.886,0,0,0,0,1,0,3
-151.221,173.937,0,0,0,0,1,0,3
-151.319,177.943,0,0,0,0,1,0,3
-151.306,182.008,0,0,0,0,1,0,3
-151.443,186.091,0,0,0,0,1,0,3
-151.966,190.161,0,0,0,0,1,0,3
-152.385,194.223,0,0,0,0,1,0,3
-152.744,198.264,0,0,0,0,1,0,3
-152.906,202.341,0,0,0,0,1,0,3
-152.945,206.371,0,0,0,0,1,0,3
-153.086,210.345,0,0,0,0,1,0,3
-153.054,214.520,0,0,0,0,1,0,3
-150.593,217.648,0,0,0,0,1,0,3
-146.708,218.596,0,0,0,0,1,0,3
-142.689,218.848,0,0,0,0,1,0,3
-138.684,219.106,0,0,0,0,1,0,3
-134.653,219.174,0,0,0,0,1,0,3
-130.569,219.205,0,0,0,0,1,0,3
-126.546,219.285,0,0,0,0,1,0,3
-122.497,219.647,0,0,0,0,1,0,3
-118.454,220.019,0,0,0,0,1,0,3
-114.398,220.218,0,0,0,0,1,0,3
-110.376,220.450,0,0,0,0,1,0,3
-106.323,220.754,0,0,0,0,1,0,3
-102.274,221.196,0,0,0,0,1,0,3
-98.274,221.828,0,0,0,0,1,0,3
-94.164,221.735,0,0,0,0,1,0,3
-90.125,221.460,0,0,0,0,1,0,3
-86.041,221.045,0,0,0,0,1,0,3
-81.926,220.934,0,0,0,0,1,0,3
-77.850,220.652,0,0,0,0,1,0,3
-73.840,219.998,0,0,0,0,1,0,3
-69.832,219.689,0,0,0,0,1,0,3
-66.348,218.459,0,0,0,0,1,0,3
-63.904,217.747,0,0,0,0,1,0,3
-59.887,217.364,0,0,0,0,1,0,3
-55.997,216.467,0,0,0,0,1,0,3
-53.228,213.702,0,0,0,0,1,0,3
-49.440,212.208,0,0,0,0,1,0,3
-45.147,211.481,0,0,0,0,1,0,3
-41.364,210.182,0,0,0,0,1,0,3
-37.341,209.284,0,0,0,0,1,0,3
-33.496,208.115,0,0,0,0,1,0,3
-29.618,207.033,0,0,0,0,1,0,3
-25.685,206.050,0,0,0,0,1,0,3
-21.778,205.190,0,0,0,0,1,0,3
-19.263,204.770,0,0,0,0,1,0,3
-15.565,204.622,0,0,0,0,1,0,3
-11.571,204.480,0,0,0,0,1,0,3
-7.484,204.371,0,0,0,0,1,0,3
-3.459,204.105,0,0,0,0,1,0,3
0.596,204.158,0,0,0,0,1,0,3
4.578,204.109,0,0,0,0,1,0,3
8.658,204.075,0,0,0,0,1,0,3
12.656,204.318,0,0,0,0,1,0,3
16.649,205.035,0,0,0,0,1,0,3
20.577,205.647,0,0,0,0,1,0,3
24.612,206.348,0,0,0,0,1,0,3
28.502,207.321,0,0,0,0,1,0,3
32.479,208.231,0,0,0,0,1,0,3
36.354,209.437,0,0,0,0,1,0,3
40.270,210.572,0,0,0,0,1,0,3
44.043,211.886,0,0,0,0,1,0,3
47.993,212.934,0,0,0,0,1,0,3
51.759,214.132,0,0,0,0,1,0,3
54.144,214.677,0,0,0,0,1,0,3
56.808,215.196,0,0,0,0,1,0,3
60.816,215.889,0,0,0,0,1,0,3
61.804,216.107,0,0,0,0,1,0,3
61.814,216.141,0,0,0,0,1,0,3
64.519,217.301,0,0,0,0,1,0,3
68.318,218.655,0,0,0,0,1,0,3
72.207,219.909,0,0,0,0,1,0,3
75.971,221.312,0,0,0,0,1,0,3
79.669,222.838,0,0,0,0,1,0,3
